,full_score,full_score_raw,full_p,full_p_raw,alpha,source_model,source_layer,sent_embed,mapping_class,metric,preprocessor,preprocess_X,preprocess_y,mapping_UID,mapping_sess_num,mapping_norm,target_UID,target_sess_num,target_norm,result_identifier,mapping_result_identifier,nc,ncsnr,sd_signal,sd_noise,roi,NC_n,UIDs,rois,FL,func_thresh,modeltype,preproc,pcstop,fracs,norm,split_half_se,split_nc_concat_mean,nc_split_half_se_zero_overlap
lang_LH_netw,0.2478300511017573,0.2478300511017573,1.840556183723156e-15,1.840556183723156e-15,10000.0,gpt2-xl,20,last-tok,ridgeCV,pearsonr,None,False,False,848-853-865-876,1-2,bySessVoxZ,875,1-2,bySessVoxZ,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,0.5591545773071571,0.3016192997353973,0.1880294992417062,0.6234001,lang_LH_netw,5,"[848, 853, 865, 875, 876]",lang_LH_netw,gs,90,d,swr,5,0.05,bySessVoxZ,0.0324123993665857,0.5568549571391948,False
lang_LH_netw,0.2512694068243037,0.2512694068243037,7.285022211888435e-16,7.285022211888435e-16,10000.0,gpt2-xl,21,last-tok,ridgeCV,pearsonr,None,False,False,848-853-865-876,1-2,bySessVoxZ,875,1-2,bySessVoxZ,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,0.5591545773071571,0.3016192997353973,0.1880294992417062,0.6234001,lang_LH_netw,5,"[848, 853, 865, 875, 876]",lang_LH_netw,gs,90,d,swr,5,0.05,bySessVoxZ,0.0324123993665857,0.5568549571391948,False
lang_LH_netw,0.2519290142993775,0.2519290142993775,6.088844676283623e-16,6.088844676283623e-16,10000.0,gpt2-xl,22,last-tok,ridgeCV,pearsonr,None,False,False,848-853-865-876,1-2,bySessVoxZ,875,1-2,bySessVoxZ,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,0.5591545773071571,0.3016192997353973,0.1880294992417062,0.6234001,lang_LH_netw,5,"[848, 853, 865, 875, 876]",lang_LH_netw,gs,90,d,swr,5,0.05,bySessVoxZ,0.0324123993665857,0.5568549571391948,False
lang_LH_netw,0.2369711221014424,0.2369711221014424,3.132720724462176e-14,3.132720724462176e-14,10000.0,gpt2-xl,23,last-tok,ridgeCV,pearsonr,None,False,False,848-853-865-876,1-2,bySessVoxZ,875,1-2,bySessVoxZ,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,0.5591545773071571,0.3016192997353973,0.1880294992417062,0.6234001,lang_LH_netw,5,"[848, 853, 865, 875, 876]",lang_LH_netw,gs,90,d,swr,5,0.05,bySessVoxZ,0.0324123993665857,0.5568549571391948,False
lang_LH_netw,0.2379440227520942,0.2379440227520942,2.4439150750617512e-14,2.4439150750617512e-14,10000.0,gpt2-xl,24,last-tok,ridgeCV,pearsonr,None,False,False,848-853-865-876,1-2,bySessVoxZ,875,1-2,bySessVoxZ,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,0.5591545773071571,0.3016192997353973,0.1880294992417062,0.6234001,lang_LH_netw,5,"[848, 853, 865, 875, 876]",lang_LH_netw,gs,90,d,swr,5,0.05,bySessVoxZ,0.0324123993665857,0.5568549571391948,False
lang_LH_netw,0.2320148416432325,0.2320148416432325,1.0910390103750447e-13,1.0910390103750447e-13,10000.0,gpt2-xl,25,last-tok,ridgeCV,pearsonr,None,False,False,848-853-865-876,1-2,bySessVoxZ,875,1-2,bySessVoxZ,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,0.5591545773071571,0.3016192997353973,0.1880294992417062,0.6234001,lang_LH_netw,5,"[848, 853, 865, 875, 876]",lang_LH_netw,gs,90,d,swr,5,0.05,bySessVoxZ,0.0324123993665857,0.5568549571391948,False
lang_LH_netw,0.205372792527487,0.205372792527487,5.5142718530302875e-11,5.5142718530302875e-11,100000.0,gpt2-xl,26,last-tok,ridgeCV,pearsonr,None,False,False,848-853-865-876,1-2,bySessVoxZ,875,1-2,bySessVoxZ,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,0.5591545773071571,0.3016192997353973,0.1880294992417062,0.6234001,lang_LH_netw,5,"[848, 853, 865, 875, 876]",lang_LH_netw,gs,90,d,swr,5,0.05,bySessVoxZ,0.0324123993665857,0.5568549571391948,False
lang_LH_netw,0.2019396923494473,0.2019396923494473,1.1604979530428695e-10,1.1604979530428695e-10,100000.0,gpt2-xl,27,last-tok,ridgeCV,pearsonr,None,False,False,848-853-865-876,1-2,bySessVoxZ,875,1-2,bySessVoxZ,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,0.5591545773071571,0.3016192997353973,0.1880294992417062,0.6234001,lang_LH_netw,5,"[848, 853, 865, 875, 876]",lang_LH_netw,gs,90,d,swr,5,0.05,bySessVoxZ,0.0324123993665857,0.5568549571391948,False
lang_LH_netw,0.2033941180938935,0.2033941180938935,8.480736398999739e-11,8.480736398999739e-11,100000.0,gpt2-xl,28,last-tok,ridgeCV,pearsonr,None,False,False,848-853-865-876,1-2,bySessVoxZ,875,1-2,bySessVoxZ,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,0.5591545773071571,0.3016192997353973,0.1880294992417062,0.6234001,lang_LH_netw,5,"[848, 853, 865, 875, 876]",lang_LH_netw,gs,90,d,swr,5,0.05,bySessVoxZ,0.0324123993665857,0.5568549571391948,False
lang_LH_netw,0.2044587490255886,0.2044587490255886,6.731036426569786e-11,6.731036426569786e-11,100000.0,gpt2-xl,29,last-tok,ridgeCV,pearsonr,None,False,False,848-853-865-876,1-2,bySessVoxZ,875,1-2,bySessVoxZ,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,0.5591545773071571,0.3016192997353973,0.1880294992417062,0.6234001,lang_LH_netw,5,"[848, 853, 865, 875, 876]",lang_LH_netw,gs,90,d,swr,5,0.05,bySessVoxZ,0.0324123993665857,0.5568549571391948,False
lang_LH_netw,0.2079380802621093,0.2079380802621093,3.1354642707762206e-11,3.1354642707762206e-11,100000.0,gpt2-xl,30,last-tok,ridgeCV,pearsonr,None,False,False,848-853-865-876,1-2,bySessVoxZ,875,1-2,bySessVoxZ,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,0.5591545773071571,0.3016192997353973,0.1880294992417062,0.6234001,lang_LH_netw,5,"[848, 853, 865, 875, 876]",lang_LH_netw,gs,90,d,swr,5,0.05,bySessVoxZ,0.0324123993665857,0.5568549571391948,False
lang_LH_netw,0.2098806639176347,0.2098806639176347,2.0347418451218858e-11,2.0347418451218858e-11,100000.0,gpt2-xl,31,last-tok,ridgeCV,pearsonr,None,False,False,848-853-865-876,1-2,bySessVoxZ,875,1-2,bySessVoxZ,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,0.5591545773071571,0.3016192997353973,0.1880294992417062,0.6234001,lang_LH_netw,5,"[848, 853, 865, 875, 876]",lang_LH_netw,gs,90,d,swr,5,0.05,bySessVoxZ,0.0324123993665857,0.5568549571391948,False
lang_LH_netw,0.2106749083358459,0.2106749083358459,1.7029428314992178e-11,1.7029428314992178e-11,100000.0,gpt2-xl,32,last-tok,ridgeCV,pearsonr,None,False,False,848-853-865-876,1-2,bySessVoxZ,875,1-2,bySessVoxZ,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,0.5591545773071571,0.3016192997353973,0.1880294992417062,0.6234001,lang_LH_netw,5,"[848, 853, 865, 875, 876]",lang_LH_netw,gs,90,d,swr,5,0.05,bySessVoxZ,0.0324123993665857,0.5568549571391948,False
lang_LH_netw,0.2168658654856954,0.2168658654856954,4.149857963434865e-12,4.149857963434865e-12,100000.0,gpt2-xl,33,last-tok,ridgeCV,pearsonr,None,False,False,848-853-865-876,1-2,bySessVoxZ,875,1-2,bySessVoxZ,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,0.5591545773071571,0.3016192997353973,0.1880294992417062,0.6234001,lang_LH_netw,5,"[848, 853, 865, 875, 876]",lang_LH_netw,gs,90,d,swr,5,0.05,bySessVoxZ,0.0324123993665857,0.5568549571391948,False
lang_LH_netw,0.219557212257172,0.219557212257172,2.2162130131776875e-12,2.2162130131776875e-12,100000.0,gpt2-xl,34,last-tok,ridgeCV,pearsonr,None,False,False,848-853-865-876,1-2,bySessVoxZ,875,1-2,bySessVoxZ,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,0.5591545773071571,0.3016192997353973,0.1880294992417062,0.6234001,lang_LH_netw,5,"[848, 853, 865, 875, 876]",lang_LH_netw,gs,90,d,swr,5,0.05,bySessVoxZ,0.0324123993665857,0.5568549571391948,False
lang_LH_netw,0.2233622375975427,0.2233622375975427,9.002423058959502e-13,9.002423058959502e-13,100000.0,gpt2-xl,35,last-tok,ridgeCV,pearsonr,None,False,False,848-853-865-876,1-2,bySessVoxZ,875,1-2,bySessVoxZ,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,0.5591545773071571,0.3016192997353973,0.1880294992417062,0.6234001,lang_LH_netw,5,"[848, 853, 865, 875, 876]",lang_LH_netw,gs,90,d,swr,5,0.05,bySessVoxZ,0.0324123993665857,0.5568549571391948,False
lang_LH_netw,0.2219320559632751,0.2219320559632751,1.2654896056968473e-12,1.2654896056968473e-12,100000.0,gpt2-xl,36,last-tok,ridgeCV,pearsonr,None,False,False,848-853-865-876,1-2,bySessVoxZ,875,1-2,bySessVoxZ,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,0.5591545773071571,0.3016192997353973,0.1880294992417062,0.6234001,lang_LH_netw,5,"[848, 853, 865, 875, 876]",lang_LH_netw,gs,90,d,swr,5,0.05,bySessVoxZ,0.0324123993665857,0.5568549571391948,False
lang_LH_netw,0.2220599361732805,0.2220599361732805,1.2276523348538313e-12,1.2276523348538313e-12,100000.0,gpt2-xl,37,last-tok,ridgeCV,pearsonr,None,False,False,848-853-865-876,1-2,bySessVoxZ,875,1-2,bySessVoxZ,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,0.5591545773071571,0.3016192997353973,0.1880294992417062,0.6234001,lang_LH_netw,5,"[848, 853, 865, 875, 876]",lang_LH_netw,gs,90,d,swr,5,0.05,bySessVoxZ,0.0324123993665857,0.5568549571391948,False
lang_LH_netw,0.2254288319324113,0.2254288319324113,5.480916757380885e-13,5.480916757380885e-13,100000.0,gpt2-xl,38,last-tok,ridgeCV,pearsonr,None,False,False,848-853-865-876,1-2,bySessVoxZ,875,1-2,bySessVoxZ,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,0.5591545773071571,0.3016192997353973,0.1880294992417062,0.6234001,lang_LH_netw,5,"[848, 853, 865, 875, 876]",lang_LH_netw,gs,90,d,swr,5,0.05,bySessVoxZ,0.0324123993665857,0.5568549571391948,False
lang_LH_netw,0.2237068368311796,0.2237068368311796,8.29032864666584e-13,8.29032864666584e-13,100000.0,gpt2-xl,39,last-tok,ridgeCV,pearsonr,None,False,False,848-853-865-876,1-2,bySessVoxZ,875,1-2,bySessVoxZ,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,0.5591545773071571,0.3016192997353973,0.1880294992417062,0.6234001,lang_LH_netw,5,"[848, 853, 865, 875, 876]",lang_LH_netw,gs,90,d,swr,5,0.05,bySessVoxZ,0.0324123993665857,0.5568549571391948,False
lang_LH_netw,0.2232359991834889,0.2232359991834889,9.278011528650968e-13,9.278011528650968e-13,100000.0,gpt2-xl,40,last-tok,ridgeCV,pearsonr,None,False,False,848-853-865-876,1-2,bySessVoxZ,875,1-2,bySessVoxZ,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,0.5591545773071571,0.3016192997353973,0.1880294992417062,0.6234001,lang_LH_netw,5,"[848, 853, 865, 875, 876]",lang_LH_netw,gs,90,d,swr,5,0.05,bySessVoxZ,0.0324123993665857,0.5568549571391948,False
lang_LH_netw,0.2247533484340549,0.2247533484340549,6.44951094551807e-13,6.44951094551807e-13,100000.0,gpt2-xl,41,last-tok,ridgeCV,pearsonr,None,False,False,848-853-865-876,1-2,bySessVoxZ,875,1-2,bySessVoxZ,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,0.5591545773071571,0.3016192997353973,0.1880294992417062,0.6234001,lang_LH_netw,5,"[848, 853, 865, 875, 876]",lang_LH_netw,gs,90,d,swr,5,0.05,bySessVoxZ,0.0324123993665857,0.5568549571391948,False
lang_LH_netw,0.230491950015312,0.230491950015312,1.5917221424630394e-13,1.5917221424630394e-13,100000.0,gpt2-xl,42,last-tok,ridgeCV,pearsonr,None,False,False,848-853-865-876,1-2,bySessVoxZ,875,1-2,bySessVoxZ,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,0.5591545773071571,0.3016192997353973,0.1880294992417062,0.6234001,lang_LH_netw,5,"[848, 853, 865, 875, 876]",lang_LH_netw,gs,90,d,swr,5,0.05,bySessVoxZ,0.0324123993665857,0.5568549571391948,False
lang_LH_netw,0.2319959517116634,0.2319959517116634,1.0961803345439347e-13,1.0961803345439347e-13,100000.0,gpt2-xl,43,last-tok,ridgeCV,pearsonr,None,False,False,848-853-865-876,1-2,bySessVoxZ,875,1-2,bySessVoxZ,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,0.5591545773071571,0.3016192997353973,0.1880294992417062,0.6234001,lang_LH_netw,5,"[848, 853, 865, 875, 876]",lang_LH_netw,gs,90,d,swr,5,0.05,bySessVoxZ,0.0324123993665857,0.5568549571391948,False
lang_LH_netw,0.2294975374446518,0.2294975374446518,2.0339715519682257e-13,2.0339715519682257e-13,100000.0,gpt2-xl,44,last-tok,ridgeCV,pearsonr,None,False,False,848-853-865-876,1-2,bySessVoxZ,875,1-2,bySessVoxZ,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,0.5591545773071571,0.3016192997353973,0.1880294992417062,0.6234001,lang_LH_netw,5,"[848, 853, 865, 875, 876]",lang_LH_netw,gs,90,d,swr,5,0.05,bySessVoxZ,0.0324123993665857,0.5568549571391948,False
lang_LH_netw,0.2275246930401697,0.2275246930401697,3.2970335693692813e-13,3.2970335693692813e-13,100000.0,gpt2-xl,45,last-tok,ridgeCV,pearsonr,None,False,False,848-853-865-876,1-2,bySessVoxZ,875,1-2,bySessVoxZ,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,0.5591545773071571,0.3016192997353973,0.1880294992417062,0.6234001,lang_LH_netw,5,"[848, 853, 865, 875, 876]",lang_LH_netw,gs,90,d,swr,5,0.05,bySessVoxZ,0.0324123993665857,0.5568549571391948,False
lang_LH_netw,0.2251547371834437,0.2251547371834437,5.855421943589538e-13,5.855421943589538e-13,100000.0,gpt2-xl,46,last-tok,ridgeCV,pearsonr,None,False,False,848-853-865-876,1-2,bySessVoxZ,875,1-2,bySessVoxZ,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,0.5591545773071571,0.3016192997353973,0.1880294992417062,0.6234001,lang_LH_netw,5,"[848, 853, 865, 875, 876]",lang_LH_netw,gs,90,d,swr,5,0.05,bySessVoxZ,0.0324123993665857,0.5568549571391948,False
lang_LH_netw,0.222763426385909,0.222763426385909,1.038502638593359e-12,1.038502638593359e-12,100000.0,gpt2-xl,47,last-tok,ridgeCV,pearsonr,None,False,False,848-853-865-876,1-2,bySessVoxZ,875,1-2,bySessVoxZ,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,0.5591545773071571,0.3016192997353973,0.1880294992417062,0.6234001,lang_LH_netw,5,"[848, 853, 865, 875, 876]",lang_LH_netw,gs,90,d,swr,5,0.05,bySessVoxZ,0.0324123993665857,0.5568549571391948,False
lang_LH_netw,0.1960878346750514,0.1960878346750514,4.0033754610928597e-10,4.0033754610928597e-10,1000.0,gpt2-xl,48,last-tok,ridgeCV,pearsonr,None,False,False,848-853-865-876,1-2,bySessVoxZ,875,1-2,bySessVoxZ,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,0.5591545773071571,0.3016192997353973,0.1880294992417062,0.6234001,lang_LH_netw,5,"[848, 853, 865, 875, 876]",lang_LH_netw,gs,90,d,swr,5,0.05,bySessVoxZ,0.0324123993665857,0.5568549571391948,False
lang_LH_netw,0.1462101058229961,0.1462101058229961,3.437892185580825e-06,3.437892185580825e-06,10.0,gpt2-xl,0,last-tok,ridgeCV,pearsonr,None,False,False,848-853-875-876,1-2,bySessVoxZ,865,1-2,bySessVoxZ,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-875-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-875-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,0.5591545773071571,0.3016192997353973,0.1880294992417062,0.6234001,lang_LH_netw,5,"[848, 853, 865, 875, 876]",lang_LH_netw,gs,90,d,swr,5,0.05,bySessVoxZ,0.0324123993665857,0.5568549571391948,False
lang_LH_netw,0.2140245728326633,0.2140245728326633,7.975720571591783e-12,7.975720571591783e-12,100.0,gpt2-xl,1,last-tok,ridgeCV,pearsonr,None,False,False,848-853-875-876,1-2,bySessVoxZ,865,1-2,bySessVoxZ,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-875-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-875-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,0.5591545773071571,0.3016192997353973,0.1880294992417062,0.6234001,lang_LH_netw,5,"[848, 853, 865, 875, 876]",lang_LH_netw,gs,90,d,swr,5,0.05,bySessVoxZ,0.0324123993665857,0.5568549571391948,False
lang_LH_netw,0.1732465126244695,0.1732465126244695,3.5191559949416735e-08,3.5191559949416735e-08,1000.0,gpt2-xl,2,last-tok,ridgeCV,pearsonr,None,False,False,848-853-875-876,1-2,bySessVoxZ,865,1-2,bySessVoxZ,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-875-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-875-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,0.5591545773071571,0.3016192997353973,0.1880294992417062,0.6234001,lang_LH_netw,5,"[848, 853, 865, 875, 876]",lang_LH_netw,gs,90,d,swr,5,0.05,bySessVoxZ,0.0324123993665857,0.5568549571391948,False
lang_LH_netw,0.1789925348604832,0.1789925348604832,1.2033702527921931e-08,1.2033702527921931e-08,1000.0,gpt2-xl,3,last-tok,ridgeCV,pearsonr,None,False,False,848-853-875-876,1-2,bySessVoxZ,865,1-2,bySessVoxZ,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-875-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-875-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,0.5591545773071571,0.3016192997353973,0.1880294992417062,0.6234001,lang_LH_netw,5,"[848, 853, 865, 875, 876]",lang_LH_netw,gs,90,d,swr,5,0.05,bySessVoxZ,0.0324123993665857,0.5568549571391948,False
lang_LH_netw,0.1871180669940826,0.1871180669940826,2.4835976939140402e-09,2.4835976939140402e-09,1000.0,gpt2-xl,4,last-tok,ridgeCV,pearsonr,None,False,False,848-853-875-876,1-2,bySessVoxZ,865,1-2,bySessVoxZ,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-875-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-875-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,0.5591545773071571,0.3016192997353973,0.1880294992417062,0.6234001,lang_LH_netw,5,"[848, 853, 865, 875, 876]",lang_LH_netw,gs,90,d,swr,5,0.05,bySessVoxZ,0.0324123993665857,0.5568549571391948,False
lang_LH_netw,0.1985494390430769,0.1985494390430769,2.3889362036837034e-10,2.3889362036837034e-10,1000.0,gpt2-xl,5,last-tok,ridgeCV,pearsonr,None,False,False,848-853-875-876,1-2,bySessVoxZ,865,1-2,bySessVoxZ,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-875-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-875-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,0.5591545773071571,0.3016192997353973,0.1880294992417062,0.6234001,lang_LH_netw,5,"[848, 853, 865, 875, 876]",lang_LH_netw,gs,90,d,swr,5,0.05,bySessVoxZ,0.0324123993665857,0.5568549571391948,False
lang_LH_netw,0.2033983052446997,0.2033983052446997,8.473053646543588e-11,8.473053646543588e-11,1000.0,gpt2-xl,6,last-tok,ridgeCV,pearsonr,None,False,False,848-853-875-876,1-2,bySessVoxZ,865,1-2,bySessVoxZ,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-875-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-875-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,0.5591545773071571,0.3016192997353973,0.1880294992417062,0.6234001,lang_LH_netw,5,"[848, 853, 865, 875, 876]",lang_LH_netw,gs,90,d,swr,5,0.05,bySessVoxZ,0.0324123993665857,0.5568549571391948,False
lang_LH_netw,0.2069113311599586,0.2069113311599586,3.933865155893705e-11,3.933865155893705e-11,1000.0,gpt2-xl,7,last-tok,ridgeCV,pearsonr,None,False,False,848-853-875-876,1-2,bySessVoxZ,865,1-2,bySessVoxZ,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-875-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-875-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,0.5591545773071571,0.3016192997353973,0.1880294992417062,0.6234001,lang_LH_netw,5,"[848, 853, 865, 875, 876]",lang_LH_netw,gs,90,d,swr,5,0.05,bySessVoxZ,0.0324123993665857,0.5568549571391948,False
